,acc_phone_x,acc_phone_y,acc_phone_z,labelwalking,labelstanding,labelbiking,labelsitting,labelrunning,labelontable,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,pedom_phone_steps,pedom_phone_distance
2018-06-07 16:31:36.522,0.759771728516,-3.52211914062,-6.82053222656,1,0,0,0,0,0,25.0041802979,-20.7503884888,-35.9987207031,101.4943,1488.0,1102.157
2018-06-07 16:31:36.772,3.63161527193,-4.91754385141,-10.5861781194,1,0,0,0,0,0,26.0724174059,-24.0425919753,-32.7708505484,101.4943,1488.0,1102.157
2018-06-07 16:31:37.022,2.06672668457,-4.3551381429,-6.48920694987,1,0,0,0,0,0,23.8306807677,-23.7098848025,-34.6530507406,101.494258333,1488.0,1102.157
2018-06-07 16:31:37.272,1.85447105995,-3.10734088604,-11.5002030593,1,0,0,0,0,0,24.6177621988,-20.167593149,-36.4416081355,101.4942,1488.0,1102.157
2018-06-07 16:31:37.522,4.98823242187,-0.772686767579,-8.02925415039,1,0,0,0,0,0,21.4674331665,-22.9086885071,-36.4426953125,101.4942,1488.0,1102.157
2018-06-07 16:31:37.772,4.91625366211,-2.63981933594,-10.0561462402,1,0,0,0,0,0,16.4025760651,-26.9130363464,-36.1596313477,101.4942,1488.0,1102.157
2018-06-07 16:31:38.022,0.88701171875,-3.73591918945,-8.53896484375,1,0,0,0,0,0,6.46798355103,-27.3847644043,-38.8305200195,101.494264,1488.0,1102.157
2018-06-07 16:31:38.272,1.26568603516,-3.40490112305,-9.30902709961,1,0,0,0,0,0,-2.67476638794,-32.0227510071,-35.1402172852,101.4943,1488.0,1102.157
2018-06-07 16:31:38.522,1.95363769531,-4.71094360351,-8.72897338867,1,0,0,0,0,0,1.6995123291,-30.0220451355,-36.9643334961,101.4943,1492.2,1105.391
2018-06-07 16:31:38.772,3.90758666992,0.396990966797,-3.9039855957,1,0,0,0,0,0,14.6598273468,-32.9737469482,-29.4595092773,101.4943,1493.0,1106.007
2018-06-07 16:31:39.022,17.9712646484,4.67056884766,-4.89383544922,1,0,0,0,0,0,44.4177845764,1.82000396728,-9.09672607421,101.49422,1493.0,1106.007
2018-06-07 16:31:39.272,8.12568359375,2.55736083984,-2.78193359375,1,0,0,0,0,0,42.781538086,6.76765411377,-19.9773925781,101.4942,1493.0,1106.007
2018-06-07 16:31:39.522,8.91135253907,4.8526550293,-4.05628662109,1,0,0,0,0,0,47.0113241577,-3.07989318848,-1.06147949219,101.4942,1493.0,1106.007
2018-06-07 16:31:39.772,5.56790771484,3.01450195312,-1.79716186523,1,0,0,0,0,0,47.2778341675,5.627421875,-3.80543457031,101.4942,1493.0,1106.007
2018-06-07 16:31:40.022,11.8912231445,6.08667602539,-1.01840209961,1,0,0,0,0,0,43.0929142761,19.8169830322,0.802976074222,101.4943,1493.0,1106.007
2018-06-07 16:31:40.272,0.210620117188,6.8587524414,0.595043945313,1,0,0,0,0,0,25.7674450684,25.5949438477,30.7532128906,101.4943,1493.0,1106.007
2018-06-07 16:31:40.522,3.59507047213,11.7681180514,4.67155456543,1,0,0,0,0,0,24.9171171922,29.2039322486,28.4359248235,101.4943,1493.0,1106.007
2018-06-07 16:31:40.772,3.7192199707,8.65700683593,-0.937219238282,1,0,0,0,0,0,27.2892285156,35.5333120728,15.5713525391,101.49442,1493.0,1106.007
2018-06-07 16:31:41.022,8.66954956054,10.3701293945,0.411090087891,1,0,0,0,0,0,29.7408319092,37.4814553833,3.42658935547,101.4949,1495.56,1108.055
2018-06-07 16:31:41.272,3.77442626953,8.63501586914,-0.969622802734,1,0,0,0,0,0,34.4100254822,24.425402832,22.8621240234,101.4949,1497.0,1109.207
2018-06-07 16:31:41.522,3.84054565429,9.04456176758,5.37041015625,1,0,0,0,0,0,29.4871910095,23.9890026855,29.4962963867,101.4949,1497.0,1109.207
2018-06-07 16:31:41.772,5.13958129883,8.50368041993,-2.92571411133,1,0,0,0,0,0,30.8034525299,31.7975616455,17.0828051758,101.495908,1497.0,1109.207
2018-06-07 16:31:42.022,5.01705932617,8.63424072266,0.168078613282,1,0,0,0,0,0,30.1336466217,37.5974990845,1.33666503906,101.4977,1497.0,1109.207
2018-06-07 16:31:42.272,9.57474975587,10.3275512695,0.499963378902,1,0,0,0,0,0,42.0617935181,21.0750152588,8.55953613282,101.4977,1497.0,1109.207
2018-06-07 16:31:42.522,5.40939331055,5.7448059082,2.27783203125,1,0,0,0,0,0,40.0099165344,13.6039968872,23.6429296875,101.4977,1497.0,1109.207
2018-06-07 16:31:42.772,5.65916208121,8.88147207407,-0.340106670673,1,0,0,0,0,0,42.3777829684,18.3538812491,14.1950307993,101.49845,1497.0,1109.207
2018-06-07 16:31:43.022,6.23783569336,6.36434936523,-0.247821044922,1,0,0,0,0,0,39.9839170837,27.3333117676,2.53281005859,101.499,1497.0,1109.207
2018-06-07 16:31:43.272,11.1650085449,10.0108459473,0.506433105472,1,0,0,0,0,0,39.934959259,26.6164804077,2.86176757812,101.499,1497.0,1109.207
2018-06-07 16:31:43.522,1.96196899414,4.92393188476,-2.15570068359,1,0,0,0,0,0,42.8606663513,10.3278256226,19.6237451172,101.499,1498.76,1110.21328
2018-06-07 16:31:43.772,10.0307128906,9.1452331543,3.94470214844,1,0,0,0,0,0,41.8016207886,15.2616534424,17.7937426758,101.50166,1501.0,1111.494
2018-06-07 16:31:44.022,5.70056762695,6.59078979492,-1.81578369141,1,0,0,0,0,0,42.9025814819,20.7966845703,6.74912841797,101.5025,1501.0,1111.494
2018-06-07 16:31:44.272,10.7008911133,5.66752319336,0.592297363281,1,0,0,0,0,0,40.2991081238,26.9320495605,-0.212788085937,101.5025,1501.0,1111.494
2018-06-07 16:31:44.522,6.77352294922,9.25075073242,-0.847235107422,1,0,0,0,0,0,44.1026974487,12.8816317749,13.439909668,101.5025,1501.0,1111.494
2018-06-07 16:31:44.772,6.68024291992,5.80821533203,3.26309204101,1,0,0,0,0,0,41.2753884888,11.7078961182,21.2356396484,101.5025,1501.0,1111.494
2018-06-07 16:31:45.022,6.10067749024,9.10165405273,-1.71170043945,1,0,0,0,0,0,44.2787776184,16.1780905151,8.84237304688,101.5025,1501.0,1111.494
2018-06-07 16:31:45.272,8.84632404034,5.32721299391,-0.578267024113,1,0,0,0,0,0,40.3918442359,26.5655875573,0.480008638822,101.5025,1501.0,1111.494
2018-06-07 16:31:45.522,9.78993733724,10.6849479675,0.292224884033,1,0,0,0,0,0,42.0917892456,20.0809818903,9.41182454426,101.502425,1501.0,1111.494
2018-06-07 16:31:45.772,6.53073237493,4.82529860277,1.63346510667,1,0,0,0,0,0,42.6072807312,10.3247187688,19.3678940993,101.5019,1501.0,1111.494
2018-06-07 16:31:46.022,5.65200195313,9.39191894531,-1.45310058593,1,0,0,0,0,0,43.7264447022,15.3718286133,12.3757128906,101.5019,1502.0,1112.0596
2018-06-07 16:31:46.272,7.93315429688,4.49924926758,0.179150390626,1,0,0,0,0,0,40.5714117432,25.2071676636,4.2403125,101.5019,1506.0,1114.322
2018-06-07 16:31:46.522,11.0239379883,11.0643066406,0.943994140626,1,0,0,0,0,0,40.3819497681,23.6170806885,8.2704296875,101.501196,1506.0,1114.322
2018-06-07 16:31:46.772,1.12621459961,3.3647277832,-1.53732299805,1,0,0,0,0,0,43.0772669983,9.51775573731,18.4165844727,101.4997,1506.0,1114.322
2018-06-07 16:31:47.022,9.73812255859,10.5111328125,1.60099487305,1,0,0,0,0,0,40.6864685059,18.2914465332,16.2643139648,101.4997,1506.0,1114.322
2018-06-07 16:31:47.272,6.59938354492,6.02825927734,-1.31616210937,1,0,0,0,0,0,41.155511322,24.3819418335,3.53026855469,101.4997,1506.0,1114.322
2018-06-07 16:31:47.522,12.2938415527,7.87617797852,-0.520190429689,1,0,0,0,0,0,39.4492700195,26.5755548096,3.54830566406,101.4985,1506.0,1114.322
2018-06-07 16:31:47.772,3.11947162335,6.34213374211,-0.818686852086,1,0,0,0,0,0,42.1671198331,10.6031147884,19.0454289363,101.4972,1506.0,1114.322
2018-06-07 16:31:48.022,9.9494934082,9.36236572266,3.57689208984,1,0,0,0,0,0,40.6362625122,14.6953713989,18.3899536133,101.4972,1506.0,1114.322
2018-06-07 16:31:48.272,4.79075317383,6.52920532227,-2.23477783203,1,0,0,0,0,0,41.3427682495,21.2561392212,8.07943115235,101.4972,1506.0,1114.322
2018-06-07 16:31:48.522,12.1420288086,6.1122253418,0.0542358398444,1,0,0,0,0,0,37.7421560669,28.4732693481,2.63119873047,101.4972,1506.0,1114.322
2018-06-07 16:31:48.772,5.14801635742,8.64881591797,-0.797155761718,1,0,0,0,0,0,41.3134902954,13.5263729858,17.5014477539,101.4972,1510.0,1119.716
2018-06-07 16:31:49.022,8.7793701172,8.53970947265,2.94763183594,1,0,0,0,0,0,38.6199758911,13.1777731323,22.1519628906,101.4972,1510.0,1119.716
2018-06-07 16:31:49.272,4.42852783203,6.29356079101,-2.28558959961,1,0,0,0,0,0,41.2728738403,19.135480957,10.2302612305,101.4972,1510.0,1119.716
2018-06-07 16:31:49.522,10.0256713867,6.18427124023,0.140991210938,1,0,0,0,0,0,36.5759873962,28.9126211548,4.61257568359,101.497904,1510.0,1119.716
2018-06-07 16:31:49.772,7.33631591797,9.76647338868,-0.73843383789,1,0,0,0,0,0,39.2201655579,18.1961779785,15.303215332,101.498,1510.0,1119.716
2018-06-07 16:31:50.022,7.83358647273,5.6918158898,2.3707815317,1,0,0,0,0,0,37.5211833073,12.4217593853,23.5124699519,101.498,1510.0,1119.716
2018-06-07 16:31:50.272,4.52404785156,8.83596801758,-1.61827392578,1,0,0,0,0,0,40.1411174011,17.2550039673,13.4417675781,101.498048,1510.0,1119.716
2018-06-07 16:31:50.522,8.14528808593,5.32797851563,-0.782922363281,1,0,0,0,0,0,37.1884936524,26.4222463989,5.89180175781,101.4986,1510.0,1119.716
2018-06-07 16:31:50.772,10.7977905273,9.48399658203,0.690850830078,1,0,0,0,0,0,36.659251709,24.8556365967,9.9380053711,101.4986,1510.0,1119.716
2018-06-07 16:31:51.022,1.6774597168,4.80408935547,-1.85656738281,1,0,0,0,0,0,38.3082434082,11.054637146,22.6748486328,101.4986,1510.0,1119.716
2018-06-07 16:31:51.272,10.5431640625,8.46594238281,2.57279052734,1,0,0,0,0,0,37.2314230347,17.7220550537,20.0288012695,101.498816,1514.2,1123.92104
2018-06-07 16:31:51.522,6.08473510742,6.55343627929,-1.48843994141,1,0,0,0,0,0,37.5837185669,24.732227478,10.2873535156,101.4995,1515.0,1124.722
2018-06-07 16:31:51.772,11.2969238281,6.24735107422,0.00579833984424,1,0,0,0,0,0,33.3879460144,30.8627859497,7.74000976562,101.4995,1515.0,1124.722
2018-06-07 16:31:52.022,5.79358520508,8.07962036133,-0.727954101562,1,0,0,0,0,0,36.5865203857,17.3970779419,21.7003271484,101.4995,1515.0,1124.722
2018-06-07 16:31:52.272,8.76565199632,7.92688809908,2.86358759954,1,0,0,0,0,0,34.9094059284,17.1567638104,24.7819636418,101.500376923,1515.0,1124.722
2018-06-07 16:31:52.522,4.79688720703,6.38754882812,-2.23189697266,1,0,0,0,0,0,37.0993580627,23.0862252807,15.2377587891,101.5014,1515.0,1124.722
2018-06-07 16:31:52.772,9.8438659668,5.8862487793,0.226159667969,1,0,0,0,0,0,31.0833728027,33.2401928711,9.38481933594,101.5014,1515.0,1124.722
2018-06-07 16:31:53.022,7.42459716797,9.53731689454,-0.696380615234,1,0,0,0,0,0,33.3728303528,24.3368371582,20.2169995117,101.5014,1515.0,1124.722
2018-06-07 16:31:53.272,8.15935668945,5.71520385742,2.67359619141,1,0,0,0,0,0,32.6209004211,18.8128622437,27.2559570313,101.5014,1515.0,1124.722
2018-06-07 16:31:53.522,3.89163208008,9.50269775391,-1.94335327149,1,0,0,0,0,0,36.0544607544,24.5570147705,16.0109692383,101.5014,1515.0,1124.722
2018-06-07 16:31:53.772,8.57669677735,4.92458496094,-0.654388427734,1,0,0,0,0,0,32.6184321594,32.5102429199,8.27918945313,101.5014,1518.2,1127.47336
2018-06-07 16:31:54.022,10.5242248535,10.7301574707,0.430480957032,1,0,0,0,0,0,33.245543747,28.2611288452,14.8481054688,101.5014,1520.0,1129.021
2018-06-07 16:31:54.272,3.23734130859,3.64051513672,1.74100952149,1,0,0,0,0,0,33.9672608185,15.9580923462,28.4292089844,101.50092,1520.0,1129.021
2018-06-07 16:31:54.522,8.64873046875,9.36179809571,-1.02698974609,1,0,0,0,0,0,34.3991830444,24.1088339233,21.2206201172,101.5008,1520.0,1129.021
2018-06-07 16:31:54.772,6.69343801645,6.07595590445,-0.854949951171,1,0,0,0,0,0,31.7860431671,32.3532609206,12.459963285,101.5008,1520.0,1129.021
2018-06-07 16:31:55.022,10.7660461426,9.03640136719,0.015618896484,1,0,0,0,0,0,28.803167572,35.1133398437,12.1748095703,101.5008,1520.0,1129.021
2018-06-07 16:31:55.272,2.88446655273,5.55883178711,-1.29724121094,1,0,0,0,0,0,33.2166192627,21.2492028809,26.5509521484,101.4996,1520.0,1129.021
2018-06-07 16:31:55.522,9.47713012695,9.04460449219,3.08327026367,1,0,0,0,0,0,33.7426893616,25.9184664917,20.9576123047,101.4996,1520.0,1129.021
2018-06-07 16:31:55.772,5.71494750977,6.60272827148,-2.27791137695,1,0,0,0,0,0,35.2115768433,30.4182943725,10.0391601563,101.4996,1520.0,1129.021
2018-06-07 16:31:56.022,10.2634155273,6.30569458008,0.511614990233,1,0,0,0,0,0,32.6788453674,34.7746755981,4.58236816406,101.49928,1520.0,1129.021
2018-06-07 16:31:56.272,7.18821411133,8.56575317383,-0.80518798828,1,0,0,0,0,0,38.3867140198,20.1223983765,19.7642260742,101.498,1521.76,1130.78892
2018-06-07 16:31:56.522,7.72584838867,5.9455078125,3.16421508789,1,0,0,0,0,0,35.9791830444,18.7474920654,25.4083300781,101.498,1524.0,1133.039
2018-06-07 16:31:56.772,5.08526611328,8.46491088867,-2.539453125,1,0,0,0,0,0,38.1916378784,25.3109204102,14.2292651367,101.498,1524.0,1133.039
2018-06-07 16:31:57.022,9.25882192758,5.92228229229,-0.644513643705,1,0,0,0,0,0,32.6368617278,34.426185021,7.92785879282,101.498,1524.0,1133.039
2018-06-07 16:31:57.272,8.72487792969,9.5551940918,-0.192901611331,1,0,0,0,0,0,34.609618988,25.9236645508,19.2882836914,101.498,1524.0,1133.039
2018-06-07 16:31:57.522,7.45057373047,6.21013793945,2.25964355469,1,0,0,0,0,0,34.0166818237,18.9408425903,27.8864746094,101.498,1524.0,1133.039
2018-06-07 16:31:57.772,4.87354125976,8.77624511719,-1.73519287109,1,0,0,0,0,0,36.1241699219,25.2169021607,18.6533398438,101.498,1524.0,1133.039
2018-06-07 16:31:58.022,7.68168334961,5.25106201172,-0.263098144532,1,0,0,0,0,0,32.0514178467,33.9860986328,10.2107958984,101.498336,1524.0,1133.039
2018-06-07 16:31:58.272,10.5256896973,9.53639526367,0.930767822268,1,0,0,0,0,0,31.0155702209,33.2985812378,13.4564428711,101.4986,1524.0,1133.039
2018-06-07 16:31:58.522,2.10588378906,4.70166015625,-2.0532409668,1,0,0,0,0,0,33.3150588989,18.8647311401,28.8806762695,101.4986,1524.0,1133.039
2018-06-07 16:31:58.772,10.7488342285,8.84290771484,3.85523071289,1,0,0,0,0,0,32.947102356,25.5622268677,23.2250927735,101.4986,1525.2,1134.32396
2018-06-07 16:31:59.022,6.27288208008,6.22822875977,-1.67222900391,1,0,0,0,0,0,32.2502944946,31.4630587769,15.5757470703,101.498828,1529.0,1138.393
2018-06-07 16:31:59.272,11.1469562237,7.15752234826,0.295574481673,1,0,0,0,0,0,28.4099443142,37.0396203261,10.2733647273,101.4989,1529.0,1138.393
2018-06-07 16:31:59.522,5.00236206055,7.21876220703,-0.251843261719,1,0,0,0,0,0,33.5202316284,22.6347808838,25.706328125,101.4989,1529.0,1138.393
2018-06-07 16:31:59.772,8.71725463867,7.66585083009,3.00802001953,1,0,0,0,0,0,32.145639267,24.3156109619,25.6806494141,101.4989,1529.0,1138.393
2018-06-07 16:32:00.022,5.23970336914,7.23067016601,-2.2498840332,1,0,0,0,0,0,33.6394587708,30.1006176758,16.3804321289,101.499572,1529.0,1138.393
2018-06-07 16:32:00.272,9.48903808594,6.16188964844,0.116583251955,1,0,0,0,0,0,28.0708132935,38.0704382324,9.01824707031,101.4996,1529.0,1138.393
2018-06-07 16:32:00.522,7.99685668945,9.09296875001,-0.453845214842,1,0,0,0,0,0,31.4087457275,29.1282568359,20.4463842774,101.4996,1529.0,1138.393
2018-06-07 16:32:00.772,8.3087097168,5.9502746582,2.40628051758,1,0,0,0,0,0,31.7951237488,23.9779269409,26.4708154297,101.499924,1529.0,1138.393
2018-06-07 16:32:01.022,4.34685058594,9.12672119141,-1.99877319336,1,0,0,0,0,0,33.4377423096,29.2030035401,18.4304125977,101.5023,1529.0,1138.393
2018-06-07 16:32:01.272,8.04983520508,5.32223510742,-0.179095458984,1,0,0,0,0,0,28.5000802612,37.2196820068,9.89277343749,101.5023,1529.2,1138.58524
2018-06-07 16:32:01.522,10.0835876465,10.0606994629,0.680670166015,1,0,0,0,0,0,28.3054444885,35.5801315308,13.8134863281,101.5023,1534.0,1143.199
2018-06-07 16:32:01.772,1.97214566744,4.33947049654,-1.34233328012,1,0,0,0,0,0,31.925574376,22.5277900696,28.01563439,101.5023,1534.0,1143.199
2018-06-07 16:32:02.022,10.9609313965,8.55203857422,2.59494018555,1,0,0,0,0,0,31.1743406677,29.3136621094,21.2078393555,101.5023,1534.0,1143.199
2018-06-07 16:32:02.272,6.48819580078,6.52194213867,-1.38516235352,1,0,0,0,0,0,30.048812561,35.1857290649,12.0360351562,101.5023,1534.0,1143.199
2018-06-07 16:32:02.522,10.9234924316,6.63947753906,-0.0305969238268,1,0,0,0,0,0,26.3392514801,38.6644961548,9.50158935547,101.5023,1534.0,1143.199
2018-06-07 16:32:02.772,5.80677490234,7.55167236328,-0.652636718754,1,0,0,0,0,0,32.8005295563,24.1156695557,25.0728588867,101.501728,1534.0,1143.199
2018-06-07 16:32:03.022,8.7464050293,7.57270507813,3.48101196289,1,0,0,0,0,0,30.3985124207,26.9869259644,24.7647875977,101.5012,1534.0,1143.199
2018-06-07 16:32:03.272,5.36127929687,7.3133605957,-2.76806030273,1,0,0,0,0,0,32.2132510376,31.6266308594,15.7425292969,101.5012,1534.0,1143.199
2018-06-07 16:32:03.522,8.87094116211,5.78696289062,-0.693218994141,1,0,0,0,0,0,27.5754396057,37.7294311524,9.59226318359,101.5012,1534.0,1143.199
2018-06-07 16:32:03.772,8.98952026367,9.58889770508,0.656225585938,1,0,0,0,0,0,30.0487112427,31.7752355957,17.9965112305,101.500656,1534.0,1143.199
2018-06-07 16:32:04.022,5.42708740234,5.36071166993,1.99399414062,1,0,0,0,0,0,30.559278717,23.779977417,28.3812792969,101.5004,1537.36,1146.0844
2018-06-07 16:32:04.272,7.41765535795,8.09830885667,-0.502477792598,1,0,0,0,0,0,32.9414427831,28.7974577684,19.6719125601,101.5004,1538.0,1146.634
2018-06-07 16:32:04.522,7.10931396484,5.74533081055,-0.660827636718,1,0,0,0,0,0,30.7921072388,34.9916055298,11.226105957,101.5004,1538.0,1146.634
2018-06-07 16:32:04.772,10.5778808594,6.83649902344,-0.23994140625,1,0,0,0,0,0,27.6375466919,37.9510662842,9.15872558594,101.497408,1538.0,1146.634
2018-06-07 16:32:05.022,5.66608276367,7.52246704102,-0.752716064452,1,0,0,0,0,0,32.9591268921,24.073013916,24.5715673828,101.497,1538.0,1146.634
2018-06-07 16:32:05.272,9.05311279297,6.9761352539,3.73121948242,1,0,0,0,0,0,31.9069558716,25.4232290649,24.3604321289,101.497,1538.0,1146.634
2018-06-07 16:32:05.522,5.23346557617,7.47109985352,-2.94583129883,1,0,0,0,0,0,33.0562828064,30.2095547485,16.4557470703,101.497,1538.0,1146.634
2018-06-07 16:32:05.772,8.86659545898,5.33391113281,-0.706408691406,1,0,0,0,0,0,28.0093753052,37.441968689,10.015534668,101.497,1538.0,1146.634
2018-06-07 16:32:06.022,8.98178710938,10.2895629883,0.602728271484,1,0,0,0,0,0,30.0616604614,32.667093811,15.9358789063,101.497,1538.0,1146.634
2018-06-07 16:32:06.272,3.36195068359,4.46848754883,1.57615356445,1,0,0,0,0,0,31.8638222504,22.488269043,27.5482348633,101.497,1538.0,1146.634
2018-06-07 16:32:06.522,9.37741206242,7.64414273775,-0.283490694485,1,0,0,0,0,0,31.9425896131,28.6126879179,20.4421151968,101.497,1541.26923077,1148.93619231
2018-06-07 16:32:06.772,7.03393554687,6.7950012207,-1.20332641602,1,0,0,0,0,0,31.8265729523,33.5086468506,11.6496533203,101.497,1543.0,1150.155
2018-06-07 16:32:07.022,10.0933654785,5.92048339844,0.164959716796,1,0,0,0,0,0,27.6135688019,38.0035708618,8.51127685547,101.497,1543.0,1150.155
2018-06-07 16:32:07.272,7.39271240234,8.39854736328,-1.03226318359,1,0,0,0,0,0,32.7030555725,26.0786010742,22.6039379883,101.497,1543.0,1150.155
2018-06-07 16:32:07.522,7.97427368164,6.33150634765,1.65589599609,1,0,0,0,0,0,31.1889424133,26.2104956055,24.817565918,101.498012,1543.0,1150.155
2018-06-07 16:32:07.772,5.27380371094,8.54512329102,-1.01771240234,1,0,0,0,0,0,32.9292457581,30.4810134888,16.9694067383,101.4993,1543.0,1150.155
2018-06-07 16:32:08.022,7.52457885742,5.67539672852,-0.862762451172,1,0,0,0,0,0,29.7365943909,35.9158010864,11.2371337891,101.4993,1543.0,1150.155
2018-06-07 16:32:08.272,9.52608032227,7.33040161133,0.3466796875,1,0,0,0,0,0,27.6493707275,37.7556820679,9.79648193359,101.4993,1543.0,1150.155
2018-06-07 16:32:08.522,5.88762817383,7.44674682617,-0.460131835938,1,0,0,0,0,0,33.1120127869,23.0533941651,25.8820410156,101.49972,1543.0,1150.155
2018-06-07 16:32:08.772,8.68744483361,6.73267071064,3.3724799523,1,0,0,0,0,0,33.2034435272,25.0154242882,23.5610351563,101.5,1543.0,1150.155
2018-06-07 16:32:09.022,5.76446533203,7.49241333007,-2.60640258789,1,0,0,0,0,0,34.6359324646,28.9275958252,16.8687426758,101.5,1545.4,1152.25452
2018-06-07 16:32:09.272,6.85079956055,6.75991210938,-1.46984863281,1,0,0,0,0,0,33.5910914612,32.7389831543,11.4492871094,101.5,1548.0,1154.529
2018-06-07 16:32:09.522,8.44432373047,6.55127563477,-0.450457763672,1,0,0,0,0,0,32.3908959961,34.8400793457,8.61149902344,101.5,1548.0,1154.529
2018-06-07 16:32:09.772,7.02717285156,8.93050537109,-0.232916259766,1,0,0,0,0,0,36.1754486084,24.1024493408,20.0706689453,101.5,1548.0,1154.529
2018-06-07 16:32:10.022,5.67134399414,6.02379150391,1.3278503418,1,0,0,0,0,0,37.2879406738,17.752215271,25.059753418,101.5,1548.0,1154.529
2018-06-07 16:32:10.272,8.14623413086,7.09475708008,0.743817138672,1,0,0,0,0,0,38.5526187134,21.0910266113,20.0521240234,101.5,1548.0,1154.529
2018-06-07 16:32:10.522,6.93467407226,7.55529785156,-0.519323730468,1,0,0,0,0,0,37.5107850647,25.2328457642,17.63953125,101.4986,1548.0,1154.529
2018-06-07 16:32:10.772,7.22503051758,7.11500244141,-0.561395263672,1,0,0,0,0,0,37.4441830444,27.466786499,14.1883813477,101.4986,1548.0,1154.529
2018-06-07 16:32:11.022,6.3411315918,8.70222167969,0.428826904297,1,0,0,0,0,0,37.5051254272,27.1757537842,14.327409668,101.4986,1548.0,1154.529
2018-06-07 16:32:11.272,4.90817730243,7.58521446815,0.626913217398,1,0,0,0,0,0,40.8363623986,17.8533096313,19.4510709322,101.498426923,1548.0,1154.529
2018-06-07 16:32:11.522,6.87216796875,7.79486083984,1.13077392578,1,0,0,0,0,0,41.3343144226,20.4323629761,15.4663452149,101.4977,1549.12,1155.39
2018-06-07 16:32:11.772,6.64034423828,7.64860229492,-0.0938842773444,1,0,0,0,0,0,41.5482887268,21.9175302124,12.7346362305,101.4977,1552.0,1157.604
2018-06-07 16:32:12.022,6.79047851563,7.36674194336,-0.602178955078,1,0,0,0,0,0,42.4747219849,21.5014544678,10.1197973633,101.4977,1552.0,1157.604
2018-06-07 16:32:12.272,6.64338378906,7.32735595703,-0.652038574219,1,0,0,0,0,0,42.9766871643,21.2043569946,8.64515625,101.497592,1552.0,1157.604
2018-06-07 16:32:12.522,6.55493164062,7.63187255859,-0.7138671875,1,0,0,0,0,0,42.4930041504,22.529715271,7.88301513672,101.4974,1552.0,1157.604
2018-06-07 16:32:12.772,6.05712280273,8.00262451172,-0.750067138672,1,0,0,0,0,0,42.2561325073,23.4595635986,7.12625976563,101.4974,1552.0,1157.604
2018-06-07 16:32:13.022,6.0516784668,7.91559448242,-0.532104492187,1,0,0,0,0,0,41.5154304504,24.5532446289,7.67306396484,101.4974,1552.0,1157.604
2018-06-07 16:32:13.272,6.17260742188,8.13768920899,0.320043945312,1,0,0,0,0,0,40.3226315308,23.4621936035,14.4748022461,101.4974,1552.0,1157.604
2018-06-07 16:32:13.522,4.70778245192,8.50888765775,-0.138109647311,1,0,0,0,0,0,37.3422365922,29.4945845971,10.5377760667,101.4974,1552.0,1157.604
2018-06-07 16:32:13.772,4.03172607422,9.07811889648,-0.671136474609,1,0,0,0,0,0,34.2423014831,33.2791564941,9.14312011719,101.4974,1552.0,1157.604
2018-06-07 16:32:14.022,4.19954833984,9.0462890625,-0.776721191406,1,0,0,0,0,0,34.7474891663,32.7506018066,8.63435546875,101.4974,1552.16,1157.723
2018-06-07 16:32:14.272,4.27852783203,9.0889465332,-0.685693359375,1,0,0,0,0,0,35.0498336792,32.6700317383,8.37445556641,101.49816,1556.0,1160.579
2018-06-07 16:32:14.522,4.46766357422,8.9680847168,-0.306799316406,1,0,0,0,0,0,35.3560232544,31.9156045532,9.93442871094,101.4984,1556.0,1160.579
2018-06-07 16:32:14.772,4.44887695313,8.60798339844,-0.460192871094,1,0,0,0,0,0,34.9264472961,31.4527020264,12.8352685547,101.4984,1556.0,1160.579
2018-06-07 16:32:15.022,4.59974975586,9.04681396484,-0.968395996093,1,0,0,0,0,0,36.6333352661,31.7220730591,6.27649414062,101.4984,1556.0,1160.579
2018-06-07 16:32:15.272,4.56602783203,8.71070556641,-1.66900024414,1,0,0,0,0,0,36.8792857361,31.8901577759,4.38720947266,101.499504,1556.0,1160.579
2018-06-07 16:32:15.522,4.47479248047,8.75914916992,-1.75479736328,1,0,0,0,0,0,36.5972271728,32.1164431763,4.34423095703,101.4996,1556.0,1160.579
2018-06-07 16:32:15.772,4.56755371094,8.70253295899,-1.77053833008,1,0,0,0,0,0,36.9124105835,31.6041140747,4.30657714844,101.4996,1556.0,1160.579
2018-06-07 16:32:16.022,4.77412884052,8.63812960111,-1.6887312669,1,0,0,0,0,0,37.49065854,30.8129081726,4.18498582106,101.499819231,1556.0,1160.579
2018-06-07 16:32:16.272,4.76197509766,8.62421264648,-1.70514526367,1,0,0,0,0,0,37.411476593,30.8266226196,4.50539306641,101.5015,1556.0,1160.579
2018-06-07 16:32:16.522,4.89970703125,8.58000488281,-1.50980224609,1,0,0,0,0,0,37.7386833191,30.4516812134,4.43430419922,101.5015,1556.0,1160.579
2018-06-07 16:32:16.772,5.04553833008,8.65486450195,-0.0249450683592,1,0,0,0,0,0,37.1478877258,30.2702804565,7.7469921875,101.5015,1556.88,1161.1994
2018-06-07 16:32:17.022,5.51273193359,8.56473388672,-0.811267089844,1,0,0,0,0,0,36.5423468017,29.0153686523,12.690559082,101.500892,1557.0,1161.284
2018-06-07 16:32:17.272,6.39672851562,7.35946044922,-1.7393371582,1,0,0,0,0,0,40.9605528259,26.005572815,5.82709472656,101.4996,1557.0,1161.284
