,acc_phone_x,acc_phone_y,acc_phone_z,labelwalking,labelstanding,labelbiking,labelsitting,labelrunning,labelontable,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,pedom_phone_steps,pedom_phone_distance
2018-06-07 16:14:10.272,0.31654993693033334,-2.5304158528637499,-9.716714223229582,1,0,0,0,0,0,22.2257657846,-12.9014863968,-42.1870880127,101.4685,179.0,134.7988
2018-06-07 16:14:10.522,0.16572218674876538,-2.6062363844649998,-9.7219789945176913,1,0,0,0,0,0,22.4367066163,-12.4083759601,-42.2941659781,101.4685,179.0,134.7988
2018-06-07 16:14:10.772,0.59785766601550394,-2.6570983886727997,-9.8751892089835991,1,0,0,0,0,0,23.5254073334,-10.1176516724,-42.3971948242,101.4685,183.2,136.2037
2018-06-07 16:14:11.022,1.0751403808600239,-2.4451965332011998,-9.2198425292968,1,0,0,0,0,0,23.0089020538,-8.98501983643,-42.8949414063,101.4685,184.0,136.4713
2018-06-07 16:14:11.272,0.93580322265525595,-2.3325927734367999,-10.254309082024802,1,0,0,0,0,0,23.7929299927,-8.11398376465,-42.4853637695,101.4685,184.0,136.4713
2018-06-07 16:14:11.522,0.67691040039067996,-2.2797241210935999,-9.5090942382792001,1,0,0,0,0,0,23.1971633148,-9.41927368164,-42.648894043,101.4685,184.0,136.4713
2018-06-07 16:14:11.772,0.99053344726584003,-2.4496582031252001,-9.7834106445279989,1,0,0,0,0,0,22.6851055908,-10.8727191162,-42.3968530274,101.4685,184.0,136.4713
2018-06-07 16:14:12.022,0.75809936523477206,-2.5288879394535999,-9.4978332519527999,1,0,0,0,0,0,21.3435561371,-15.2413189697,-41.59078125,101.46858,184.0,136.4713
2018-06-07 16:14:12.272,-0.18234252929685119,-2.7800109863288003,-9.6709899902364,1,0,0,0,0,0,20.0474976349,-19.4581401062,-40.1010986328,101.4686,184.0,136.4713
2018-06-07 16:14:12.522,-0.6221947303182962,-2.8116548978373075,-9.3528864933869222,1,0,0,0,0,0,17.7914831455,-22.2318281027,-39.6838848407,101.4686,184.0,136.4713
2018-06-07 16:14:12.772,-0.95523071289040007,-2.5601867675780001,-9.9926147460968,1,0,0,0,0,0,17.1347770691,-22.0628692627,-40.0430419922,101.468608,184.0,136.4713
2018-06-07 16:14:13.022,0.098272705078136,-2.5021972656252003,-9.674890136716801,1,0,0,0,0,0,20.193013916,-20.1145349121,-39.651315918,101.4688,184.0,136.4713
2018-06-07 16:14:13.272,1.03663940429644,-2.3809997558584,-9.4148132324227998,1,0,0,0,0,0,23.3475656891,-16.7094955444,-39.7593164062,101.4688,185.92,137.389636
2018-06-07 16:14:13.522,0.79559326171843991,-1.9261718750004,-9.8284667968727994,1,0,0,0,0,0,23.5153873444,-13.6857272339,-40.7597802734,101.4688,187.0,137.9062
2018-06-07 16:14:13.772,1.4274597167956,-1.3179321289063999,-9.5431213378872002,1,0,0,0,0,0,25.9508238983,-9.96983642579,-40.4385522461,101.46886,187.0,137.9062
2018-06-07 16:14:14.022,1.8689208984379999,-0.43373413085943197,-9.7260009765616005,1,0,0,0,0,0,28.9359121704,-6.64980712891,-39.3011547852,101.4691,187.0,137.9062
2018-06-07 16:14:14.272,2.4731323242192,-0.21919555664051199,-10.1848632812496,1,0,0,0,0,0,30.8236869812,-3.46060394287,-38.4651660156,101.4691,187.0,137.9062
2018-06-07 16:14:14.522,2.1326782226559997,0.37916870117198004,-9.6765991210844007,1,0,0,0,0,0,29.6496818542,-3.56768035889,-39.4239477539,101.4691,187.0,137.9062
2018-06-07 16:14:14.772,1.8825765756453843,0.12981708233173078,-9.9953930194603835,1,0,0,0,0,0,28.5272266681,-3.63186880258,-40.0443443885,101.4691,187.0,137.9062
2018-06-07 16:14:15.022,1.61181640625,0.07421264648441521,-9.8963867187512005,1,0,0,0,0,0,27.6978426361,-4.3250793457,-40.5452929688,101.4691,187.0,137.9062
2018-06-07 16:14:15.272,1.49394531249908,-0.37593994140621723,-9.9039123535156008,1,0,0,0,0,0,25.7281393433,-6.37766082764,-41.4788818359,101.4691,187.0,137.9062
2018-06-07 16:14:15.522,-0.27836303710955596,-1.2086120605468,-10.1215332031252,1,0,0,0,0,0,19.6283390808,-10.0300238037,-43.7564135742,101.4691,187.0,137.9062
2018-06-07 16:14:15.772,-0.99997558593707991,-1.0599731445304399,-9.5308288574236002,1,0,0,0,0,0,15.7488907623,-14.7062249756,-43.8157641602,101.46928,187.44,139.414652
2018-06-07 16:14:16.022,-2.3280090332039998,-2.9310546875000001,-10.695141601564398,1,0,0,0,0,0,18.1589135742,-14.6890979004,-42.8865112305,101.4694,188.0,141.3345
2018-06-07 16:14:16.272,-2.03551635742236,-2.4946044921872002,-8.9421081542935994,1,0,0,0,0,0,20.8065901947,-14.8036141968,-41.7652099609,101.4694,188.0,141.3345
