,device_type,sensor_type,timestamps,x,y,z
56,smartphone,magnetometer,1.528128529998647e+18,44.44996643066406,-0.89111328125,-6.31805419921875
57,smartphone,magnetometer,1.528128531998644e+18,39.00053024291992,4.456787109375,-16.542724609375
58,smartphone,magnetometer,1.528128531998644e+18,38.39801788330078,12.367393493652338,-17.39227294921875
59,smartphone,magnetometer,1.528128533998641e+18,42.94446563720703,20.30434417724609,-7.24932861328125
60,smartphone,magnetometer,1.528128533998641e+18,39.8843994140625,21.63361358642578,0.892578125
61,smartphone,magnetometer,1.52812853599864e+18,40.08341979980469,18.67467498779297,3.04913330078125
62,smartphone,magnetometer,1.52812853599864e+18,37.728904724121094,17.82663726806641,-4.70849609375
63,smartphone,magnetometer,1.528128537998637e+18,36.50021362304688,20.61253356933594,-4.28839111328125
64,smartphone,magnetometer,1.528128537998637e+18,34.354507446289055,22.64540100097656,-6.54827880859375
65,smartphone,magnetometer,1.528128539998634e+18,32.52333450317383,23.42970275878906,-6.32366943359375
66,smartphone,magnetometer,1.528128540998634e+18,30.19546890258789,26.10608673095703,-4.528564453125
67,smartphone,magnetometer,1.528128540998634e+18,30.79977226257324,25.44123077392578,-3.67816162109375
68,smartphone,magnetometer,1.528128542998631e+18,31.49029731750488,26.30802917480469,-2.44329833984375
69,smartphone,magnetometer,1.528128542998631e+18,33.14652633666992,22.06919097900391,-7.7098388671875
70,smartphone,magnetometer,1.5281285449986278e+18,32.87872314453125,23.87889862060547,-3.9813232421875
71,smartphone,magnetometer,1.5281285449986278e+18,33.812244415283196,23.91561889648438,-3.60797119140625
72,smartphone,magnetometer,1.528128546998626e+18,33.83428192138672,22.48674774169922,-5.10693359375
73,smartphone,magnetometer,1.528128546998626e+18,35.30349731445312,21.61249542236328,-4.92559814453125
74,smartphone,magnetometer,1.528128548998624e+18,36.81047439575195,19.61009979248047,-4.75225830078125
75,smartphone,magnetometer,1.528128548998624e+18,37.83821105957031,16.124519348144528,-5.82879638671875
76,smartphone,magnetometer,1.5281285509986222e+18,38.20663452148438,13.92285919189453,0.62188720703125
77,smartphone,magnetometer,1.5281285509986222e+18,41.3509407043457,8.674003601074219,-7.10595703125
78,smartphone,magnetometer,1.528128552998619e+18,44.747840881347656,12.2738037109375,-1.80133056640625
79,smartphone,magnetometer,1.528128552998619e+18,45.16925811767578,14.427223205566412,-2.79150390625
80,smartphone,magnetometer,1.5281285549986168e+18,34.11129760742188,25.95884704589844,-7.3919677734375
81,smartphone,magnetometer,1.5281285549986168e+18,25.69723510742188,21.91909027099609,-7.46124267578125
82,smartphone,magnetometer,1.528128556998615e+18,28.33770179748535,24.73222351074219,-0.51776123046875
83,smartphone,magnetometer,1.528128556998615e+18,31.79378318786621,17.63491821289062,-6.590087890625
84,smartphone,magnetometer,1.528128558998612e+18,45.20078659057617,9.825225830078123,-5.35205078125
85,smartphone,magnetometer,1.528128558998612e+18,45.95980453491211,11.17607116699219,-6.38848876953125
86,smartphone,magnetometer,1.52812856099861e+18,42.96698760986328,15.83416748046875,-0.66729736328125
87,smartphone,magnetometer,1.52812856099861e+18,36.06382751464844,17.25966644287109,-5.16705322265625
88,smartphone,magnetometer,1.5281285629986068e+18,31.22266387939453,25.86944580078125,-5.42840576171875
89,smartphone,magnetometer,1.5281285629986068e+18,30.99253845214844,25.12218475341797,-2.3485107421875
90,smartphone,magnetometer,1.528128564998605e+18,35.85943222045898,19.52681732177734,-6.57086181640625
91,smartphone,magnetometer,1.528128564998605e+18,38.97969055175781,17.64357757568359,0.0814208984375
92,smartphone,magnetometer,1.5281285669986028e+18,44.40628051757812,11.711753845214838,-2.6866455078125
93,smartphone,magnetometer,1.5281285669986028e+18,44.0491943359375,11.491249084472662,-6.3919677734375
94,smartphone,magnetometer,1.5281285689986e+18,39.63618850708008,15.34947967529297,-8.461669921875
95,smartphone,magnetometer,1.5281285689986e+18,36.31129837036133,20.09490966796875,-4.85345458984375
96,smartphone,magnetometer,1.5281285709985981e+18,32.956161499023445,23.4212646484375,-5.5438232421875
97,smartphone,magnetometer,1.5281285709985981e+18,31.256977081298828,23.27373504638672,-5.689453125
98,smartphone,magnetometer,1.528128572998596e+18,26.75152587890625,26.24286651611328,-6.13568115234375
99,smartphone,magnetometer,1.528128572998596e+18,28.20102500915527,26.69965362548828,5.754638671875
100,smartphone,magnetometer,1.5281285749985928e+18,35.44591522216797,17.98681640625,18.31005859375
101,smartphone,magnetometer,1.5281285749985928e+18,37.475929260253906,13.20848083496094,16.753173828125
102,smartphone,magnetometer,1.528128576998591e+18,40.21836471557617,10.24615478515625,8.36541748046875
103,smartphone,magnetometer,1.528128576998591e+18,40.63709259033203,9.08447265625,-2.77630615234375
104,smartphone,magnetometer,1.5281285789985882e+18,38.79591369628906,8.713813781738281,-12.094970703125
105,smartphone,magnetometer,1.5281285789985882e+18,36.55648803710938,13.595542907714838,-14.668212890625
106,smartphone,magnetometer,1.5281285809985859e+18,32.44388580322266,20.86962890625,-12.1826171875
107,smartphone,magnetometer,1.5281285809985859e+18,30.44700622558594,26.30823516845703,-3.34552001953125
108,smartphone,magnetometer,1.528128582998583e+18,35.42700576782227,20.99880218505859,21.707275390625
109,smartphone,magnetometer,1.528128582998583e+18,54.250267028808594,-0.4910964965820312,17.9420166015625
110,smartphone,magnetometer,1.52812858499858e+18,44.97560119628906,-13.99451446533203,25.0086669921875
111,smartphone,magnetometer,1.52812858499858e+18,49.310890197753906,-2.481208801269531,18.1766357421875
112,smartphone,magnetometer,1.528128586998579e+18,33.60506439208984,-11.73407745361328,9.012451171875
113,smartphone,magnetometer,1.528128586998579e+18,16.67728805541992,29.43146514892578,16.2137451171875
114,smartphone,magnetometer,1.5281285889985759e+18,44.87947463989258,15.34635925292969,13.8751220703125
115,smartphone,magnetometer,1.5281285889985759e+18,48.61149597167969,-4.323654174804688,24.74908447265625
116,smartphone,magnetometer,1.528128590998574e+18,66.67271423339844,-4.497673034667969,13.15423583984375
117,smartphone,magnetometer,1.528128590998574e+18,42.15653991699219,-3.376617431640625,0.429443359375
118,smartphone,magnetometer,1.5281285929985713e+18,39.0403938293457,0.4690170288085938,-15.09002685546875
119,smartphone,magnetometer,1.5281285929985713e+18,40.66067504882812,10.750938415527338,-16.160888671875
120,smartphone,magnetometer,1.528128594998569e+18,41.88772583007812,14.06383514404297,-7.865234375
121,smartphone,magnetometer,1.528128594998569e+18,43.66101455688477,11.78244018554688,-4.73046875
122,smartphone,magnetometer,1.528128596998566e+18,43.08897018432617,12.40037536621094,-4.404296875
123,smartphone,magnetometer,1.528128596998566e+18,44.767250061035156,10.61416625976562,-3.50848388671875
124,smartphone,magnetometer,1.528128598998564e+18,42.78955459594727,10.48572540283203,-8.1097412109375
125,smartphone,magnetometer,1.528128598998564e+18,40.29501342773438,12.63489532470703,-14.41802978515625
126,smartphone,magnetometer,1.5281286009985618e+18,40.86153030395508,17.414436340332028,-5.687744140625
127,smartphone,magnetometer,1.5281286009985618e+18,41.30759048461914,15.006736755371088,-2.8658447265625
128,smartphone,magnetometer,1.528128602998559e+18,40.7340202331543,14.20716857910156,-6.44097900390625
129,smartphone,magnetometer,1.528128602998559e+18,41.4969367980957,13.06884002685547,-6.47216796875
130,smartphone,magnetometer,1.5281286049985562e+18,42.27365493774414,12.67780303955078,-5.08087158203125
131,smartphone,magnetometer,1.5281286049985562e+18,42.97982406616211,13.22976684570312,-7.18963623046875
132,smartphone,magnetometer,1.5281286069985551e+18,44.0312614440918,12.15971374511719,-2.63067626953125
133,smartphone,magnetometer,1.5281286069985551e+18,43.14548110961914,12.24453735351562,-4.92144775390625
134,smartphone,magnetometer,1.5281286089985518e+18,42.57189559936523,11.50806427001953,-5.297607421875
135,smartphone,magnetometer,1.5281286089985518e+18,44.06877899169922,10.81068420410156,-3.45269775390625
136,smartphone,magnetometer,1.52812861099855e+18,43.29254150390625,11.608299255371088,-6.018310546875
137,smartphone,magnetometer,1.52812861099855e+18,41.82512664794922,11.95974731445312,-7.38800048828125
138,smartphone,magnetometer,1.528128612998548e+18,42.18417739868164,11.30259704589844,-8.610107421875
139,smartphone,magnetometer,1.528128612998548e+18,42.92341995239258,11.497352600097662,-5.6865234375
140,smartphone,magnetometer,1.528128614998544e+18,42.29368591308594,11.34877014160156,-8.00146484375
141,smartphone,magnetometer,1.528128614998544e+18,42.27868270874023,11.45530700683594,-9.6767578125
142,smartphone,magnetometer,1.528128616998543e+18,43.26563262939453,10.804176330566412,-9.185302734375
143,smartphone,magnetometer,1.528128616998543e+18,43.336647033691406,11.524009704589838,-6.48834228515625
144,smartphone,magnetometer,1.52812861899854e+18,41.6938362121582,10.960411071777338,-8.45904541015625
145,smartphone,magnetometer,1.52812861899854e+18,41.12545776367188,12.24789428710938,-7.6258544921875
146,smartphone,magnetometer,1.528128620998538e+18,39.54876708984375,13.96088409423828,-10.48968505859375
147,smartphone,magnetometer,1.528128620998538e+18,38.20236587524414,16.944999694824222,-8.16741943359375
148,smartphone,magnetometer,1.528128622998535e+18,36.428260803222656,19.74590301513672,-6.47137451171875
149,smartphone,magnetometer,1.528128622998535e+18,33.37252426147461,21.02409362792969,-8.760986328125
150,smartphone,magnetometer,1.528128624998532e+18,31.64707946777344,23.97652435302734,-5.9012451171875
151,smartphone,magnetometer,1.528128625998532e+18,29.513164520263672,26.30834197998047,-4.5699462890625
152,smartphone,magnetometer,1.528128625998532e+18,30.84213638305664,25.701171875,-5.77764892578125
153,smartphone,magnetometer,1.52812862799853e+18,35.30386352539062,21.26332092285156,-8.49176025390625
154,smartphone,magnetometer,1.52812862799853e+18,40.843223571777344,14.09825897216797,-7.2791748046875
155,smartphone,magnetometer,1.528128629998527e+18,40.66926574707031,10.49021911621094,-9.58074951171875
156,smartphone,magnetometer,1.528128629998527e+18,40.34918594360352,14.93505859375,-6.7333984375
157,smartphone,magnetometer,1.528128631998525e+18,34.93210601806641,22.35218811035156,-5.4920654296875
158,smartphone,magnetometer,1.528128631998525e+18,31.50061416625977,24.87583923339844,-6.67205810546875
159,smartphone,magnetometer,1.528128633998522e+18,28.5714054107666,27.19342041015625,-6.8453369140625
160,smartphone,magnetometer,1.528128633998522e+18,34.7388916015625,20.44678497314453,-11.452392578125
161,smartphone,magnetometer,1.528128635998519e+18,42.35193634033203,12.37499237060547,-7.49945068359375
162,smartphone,magnetometer,1.528128635998519e+18,41.46356582641602,11.932289123535162,-7.67596435546875
163,smartphone,magnetometer,1.528128637998518e+18,37.94395065307617,19.75050354003906,-4.36981201171875
164,smartphone,magnetometer,1.528128637998518e+18,32.54970550537109,24.5594482421875,-3.99871826171875
165,smartphone,magnetometer,1.5281286399985142e+18,38.06935119628906,21.99649810791016,-1.0565185546875
166,smartphone,magnetometer,1.5281286399985142e+18,45.50398254394531,-6.0647430419921875,10.58734130859375
167,smartphone,magnetometer,1.528128641998513e+18,41.39985656738281,2.256378173828125,11.30792236328125
168,smartphone,magnetometer,1.528128641998513e+18,34.21043014526367,15.382652282714838,13.8197021484375
169,smartphone,magnetometer,1.5281286439985098e+18,45.75756072998047,7.3590087890625,11.4366455078125
170,smartphone,magnetometer,1.5281286439985098e+18,37.780052185058594,-7.36444091796875,9.40692138671875
171,smartphone,magnetometer,1.528128645998508e+18,40.02026748657227,3.0993576049804688,14.35504150390625
172,smartphone,magnetometer,1.528128645998508e+18,29.93603897094727,13.22057342529297,13.21832275390625
173,smartphone,magnetometer,1.528128647998506e+18,31.8277530670166,20.50299835205078,11.76190185546875
174,smartphone,magnetometer,1.528128647998506e+18,49.66954040527344,13.97643280029297,14.9085693359375
175,smartphone,magnetometer,1.528128649998503e+18,53.087684631347656,-6.831260681152344,14.641357421875
176,smartphone,magnetometer,1.528128649998503e+18,45.05921936035156,-10.03119659423828,10.43389892578125
177,smartphone,magnetometer,1.528128651998501e+18,43.10227966308594,-7.469635009765625,8.3260498046875
178,smartphone,magnetometer,1.528128651998501e+18,43.65277862548828,-3.3342971801757812,11.53729248046875
179,smartphone,magnetometer,1.528128653998498e+18,42.852256774902344,6.2301177978515625,15.11798095703125
180,smartphone,magnetometer,1.528128653998498e+18,42.14037322998047,-4.781326293945312,10.91424560546875
181,smartphone,magnetometer,1.528128655998496e+18,43.41865158081055,-4.923652648925781,10.14227294921875
182,smartphone,magnetometer,1.528128655998496e+18,41.96355438232422,-1.829429626464844,-4.39959716796875
183,smartphone,magnetometer,1.528128657998494e+18,37.74571228027344,5.294998168945312,-17.61749267578125
184,smartphone,magnetometer,1.528128657998494e+18,34.43240356445312,14.18022918701172,-16.58740234375
185,smartphone,magnetometer,1.5281286599984911e+18,35.22282409667969,20.75555419921875,-7.01507568359375
186,smartphone,magnetometer,1.5281286599984911e+18,28.57362174987793,26.79463958740234,-7.36871337890625
187,smartphone,magnetometer,1.528128661998488e+18,33.31783294677734,23.39599609375,-5.5416259765625
188,smartphone,magnetometer,1.528128661998488e+18,40.06743240356445,16.386772155761722,-3.25323486328125
189,smartphone,magnetometer,1.528128663998487e+18,41.95522689819336,9.564987182617188,-9.82757568359375
190,smartphone,magnetometer,1.528128663998487e+18,39.383323669433594,17.47044372558594,-6.528076171875
191,smartphone,magnetometer,1.528128665998484e+18,34.210922241210945,21.19884490966797,-9.35968017578125
192,smartphone,magnetometer,1.528128665998484e+18,29.68066215515137,26.23660278320312,-4.7135009765625
193,smartphone,magnetometer,1.5281286679984812e+18,33.52688598632812,23.63259887695312,-6.11798095703125
194,smartphone,magnetometer,1.5281286679984812e+18,36.44801712036133,17.59544372558594,-11.08551025390625
195,smartphone,magnetometer,1.5281286699984788e+18,40.26665496826172,16.83572387695312,-6.64263916015625
196,smartphone,magnetometer,1.5281286699984788e+18,41.87921905517578,12.727500915527338,-5.87103271484375
197,smartphone,magnetometer,1.528128671998476e+18,43.01598358154297,11.58338928222656,-5.4068603515625
198,smartphone,magnetometer,1.528128671998476e+18,40.25861740112305,14.716880798339838,-7.19110107421875
199,smartphone,magnetometer,1.528128673998475e+18,36.58344650268555,18.99043273925781,-6.40057373046875
200,smartphone,magnetometer,1.528128673998475e+18,33.848281860351555,21.71354675292969,-2.7777099609375
201,smartphone,magnetometer,1.528128675998472e+18,32.21188354492188,23.84416961669922,-2.85693359375
202,smartphone,magnetometer,1.528128675998472e+18,34.06382369995117,19.98938751220703,-10.866943359375
203,smartphone,magnetometer,1.52812867799847e+18,32.14768600463867,22.86269378662109,-8.0294189453125
204,smartphone,magnetometer,1.52812867799847e+18,36.953453063964844,21.04023742675781,-7.08966064453125
205,smartphone,magnetometer,1.528128679998467e+18,38.81620788574219,17.01829528808594,-7.27117919921875
206,smartphone,magnetometer,1.528128679998467e+18,40.99299240112305,15.56910705566406,-6.58477783203125
207,smartphone,magnetometer,1.528128681998465e+18,41.70737075805664,12.87725830078125,-7.481201171875
208,smartphone,magnetometer,1.528128681998465e+18,44.099365234375,10.899696350097662,-7.1943359375
209,smartphone,magnetometer,1.528128683998462e+18,40.9381103515625,13.11437225341797,-6.8785400390625
210,smartphone,magnetometer,1.528128683998462e+18,39.9168701171875,13.28553771972656,-9.65582275390625
211,smartphone,magnetometer,1.5281286859984591e+18,34.0291748046875,13.91529083251953,-12.2138671875
212,smartphone,magnetometer,1.5281286859984591e+18,34.12164306640625,20.56497955322266,-8.66943359375
213,smartphone,magnetometer,1.5281286879984579e+18,29.19079971313477,26.19350433349609,-8.6920166015625
214,smartphone,magnetometer,1.5281286879984579e+18,31.53195190429688,24.15499877929688,-6.77203369140625
215,smartphone,magnetometer,1.528128689998455e+18,34.03701019287109,23.47726440429688,-6.25811767578125
216,smartphone,magnetometer,1.528128689998455e+18,35.18177032470703,16.82985687255859,-8.80267333984375
217,smartphone,magnetometer,1.528128691998452e+18,37.32059097290039,15.64187622070312,-12.1392822265625
218,smartphone,magnetometer,1.528128692998452e+18,39.23288345336914,14.07252502441406,-8.58050537109375
219,smartphone,magnetometer,1.528128692998452e+18,40.22218322753906,13.50288391113281,-12.000732421875
220,smartphone,magnetometer,1.52812869499845e+18,39.60541152954102,12.84496307373047,-6.42901611328125
221,smartphone,magnetometer,1.52812869499845e+18,40.50674438476562,10.39942169189453,-10.824951171875
222,smartphone,magnetometer,1.528128696998446e+18,39.68182754516602,11.79623413085938,-11.63397216796875
223,smartphone,magnetometer,1.528128696998446e+18,37.57502746582031,13.48468780517578,-7.1207275390625
224,smartphone,magnetometer,1.528128698998445e+18,38.32203674316406,13.06269073486328,-11.23345947265625
225,smartphone,magnetometer,1.528128698998445e+18,35.45476150512695,16.942008972167972,-8.680908203125
226,smartphone,magnetometer,1.528128700998441e+18,33.39712524414062,20.93552398681641,-10.5010986328125
227,smartphone,magnetometer,1.528128700998441e+18,33.20566558837891,22.00398254394531,-8.10076904296875
228,smartphone,magnetometer,1.52812870299844e+18,30.39689826965332,26.77735137939453,-2.041015625
229,smartphone,magnetometer,1.52812870299844e+18,33.271743774414055,24.35668182373047,1.9559326171875
230,smartphone,magnetometer,1.5281287049984369e+18,36.25485610961914,19.94754791259766,-1.8388671875
231,smartphone,magnetometer,1.5281287049984369e+18,36.34679412841797,19.38326263427734,-6.36126708984375
232,smartphone,magnetometer,1.528128706998434e+18,36.84372329711914,15.90819549560547,-10.93768310546875
233,smartphone,magnetometer,1.528128706998434e+18,37.92654418945312,15.38265991210938,-10.990234375
234,smartphone,magnetometer,1.528128708998432e+18,36.49847412109375,16.53536224365234,-12.6903076171875
235,smartphone,magnetometer,1.528128708998432e+18,39.919593811035156,14.72906494140625,-13.34527587890625
236,smartphone,magnetometer,1.52812871099843e+18,42.99693298339844,12.26548767089844,-14.89990234375
237,smartphone,magnetometer,1.52812871099843e+18,42.18888473510742,12.238441467285162,-14.1402587890625
238,smartphone,magnetometer,1.528128712998428e+18,38.04054260253906,16.39535522460938,-11.88934326171875
239,smartphone,magnetometer,1.528128712998428e+18,34.25324249267578,22.10868835449219,-5.9818115234375
240,smartphone,magnetometer,1.528128714998425e+18,29.42027282714844,24.37823486328125,-6.29010009765625
241,smartphone,magnetometer,1.528128714998425e+18,30.42900848388672,22.95028686523438,-6.86431884765625
242,smartphone,magnetometer,1.528128714998425e+18,36.34559631347656,17.76245880126953,-7.74774169921875
243,smartphone,magnetometer,1.528128716998423e+18,38.847373962402344,13.26318359375,-8.0782470703125
244,smartphone,magnetometer,1.528128716998423e+18,40.96991348266602,10.00345611572266,-8.00274658203125
245,smartphone,magnetometer,1.5281287189984212e+18,40.57177734375,11.49285125732422,-8.055908203125
246,smartphone,magnetometer,1.5281287189984212e+18,33.83100128173828,18.81107330322266,-7.1102294921875
247,smartphone,magnetometer,1.528128720998418e+18,29.29640197753906,23.66410827636719,-7.4443359375
248,smartphone,magnetometer,1.528128720998418e+18,30.335857391357422,23.39105224609375,-7.02410888671875
249,smartphone,magnetometer,1.528128722998415e+18,32.627735137939446,21.01181030273438,-7.1949462890625
250,smartphone,magnetometer,1.528128722998415e+18,32.165176391601555,19.94088745117188,-6.65631103515625
251,smartphone,magnetometer,1.528128724998413e+18,35.55783081054688,20.11818695068359,-2.02410888671875
252,smartphone,magnetometer,1.528128724998413e+18,33.52150726318359,18.69635009765625,-6.98876953125
253,smartphone,magnetometer,1.52812872699841e+18,30.19133758544922,20.67771911621094,-0.28265380859375
254,smartphone,magnetometer,1.52812872699841e+18,26.76402282714844,23.06137084960938,-5.60870361328125
255,smartphone,magnetometer,1.5281287289984082e+18,31.525287628173828,27.05826568603516,-5.1141357421875
256,smartphone,magnetometer,1.5281287289984082e+18,48.81831359863281,8.779960632324219,2.3199462890625
257,smartphone,magnetometer,1.5281287309984049e+18,40.7197151184082,17.23553466796875,3.78106689453125
258,smartphone,magnetometer,1.528128731999405e+18,32.673233032226555,20.28592681884766,4.37811279296875
259,smartphone,magnetometer,1.528128731999405e+18,32.07204437255859,7.53204345703125,2.80535888671875
260,smartphone,magnetometer,1.528128733999402e+18,37.4688606262207,12.78025817871094,2.05859375
261,smartphone,magnetometer,1.528128733999402e+18,40.13914489746094,19.3135986328125,-3.0753173828125
262,smartphone,magnetometer,1.5281287359994e+18,41.76351928710938,11.02123260498047,-0.8485107421875
263,smartphone,magnetometer,1.5281287359994e+18,41.16481018066406,11.33988952636719,-0.64483642578125
264,smartphone,magnetometer,1.528128737999398e+18,36.411643981933594,15.46100616455078,-9.859130859375
265,smartphone,magnetometer,1.528128737999398e+18,27.866252899169922,26.10794830322266,-5.87432861328125
266,smartphone,magnetometer,1.5281287399993948e+18,35.163375854492195,19.42063903808594,-7.65655517578125
267,smartphone,magnetometer,1.5281287399993948e+18,36.95347595214844,15.45014190673828,-8.92401123046875
268,smartphone,magnetometer,1.528128741999392e+18,31.29316329956055,23.95486450195312,-6.65850830078125
269,smartphone,magnetometer,1.528128741999392e+18,31.43400573730469,20.13005065917969,-13.3018798828125
270,smartphone,magnetometer,1.528128743999818e+18,29.70787811279297,23.66132354736328,-11.94781494140625
271,smartphone,magnetometer,1.528128743999818e+18,30.50248908996582,25.10591125488281,-8.70623779296875
272,smartphone,magnetometer,1.52812874599983e+18,29.71157073974609,26.70404052734375,-8.96771240234375
273,smartphone,magnetometer,1.528128746999841e+18,29.09189605712891,25.88947296142578,-11.5748291015625
274,smartphone,magnetometer,1.528128747999852e+18,28.54202842712402,26.30413055419922,-11.2515869140625
275,smartphone,magnetometer,1.528128748999861e+18,26.45458984375,26.84197998046875,-14.92437744140625
276,smartphone,magnetometer,1.528128749999874e+18,31.01377868652344,25.20140075683594,-12.27020263671875
277,smartphone,magnetometer,1.5281287509998838e+18,32.50479507446289,23.77445220947266,-10.627685546875
278,smartphone,magnetometer,1.5281287519998848e+18,28.21985244750977,26.95446014404297,-3.34710693359375
279,smartphone,magnetometer,1.528128752999886e+18,39.11816024780273,9.647727966308594,17.3131103515625
280,smartphone,magnetometer,1.528128753999892e+18,39.4458122253418,5.760017395019531,8.52685546875
281,smartphone,magnetometer,1.5281287549998979e+18,38.34104919433594,9.689918518066406,1.53521728515625
282,smartphone,magnetometer,1.528128755999903e+18,39.8918342590332,13.122947692871088,6.345947265625
283,smartphone,magnetometer,1.528128756999908e+18,38.766944885253906,13.59820556640625,5.78656005859375
284,smartphone,magnetometer,1.528128757999917e+18,38.381187438964844,18.24473571777344,6.38330078125
285,smartphone,magnetometer,1.528128758999925e+18,42.92026138305664,15.56427764892578,7.3521728515625
