,device_type,sensor_type,timestamps,x,y,z
55,smartphone,accelerometer,1.528128529998647e+18,0.7123870849609375,0.404022216796875,0.35260009765625
56,smartphone,accelerometer,1.528128529998647e+18,0.7017974853515625,0.42730712890625,0.3560943603515625
57,smartphone,accelerometer,1.528128531998644e+18,0.7245025634765625,0.59979248046875,0.2091217041015625
58,smartphone,accelerometer,1.528128531998644e+18,0.581451416015625,0.480316162109375,0.34814453125
59,smartphone,accelerometer,1.528128533998641e+18,0.933685302734375,0.51715087890625,0.2869415283203125
60,smartphone,accelerometer,1.528128533998641e+18,0.742950439453125,0.920440673828125,0.23681640625
61,smartphone,accelerometer,1.52812853599864e+18,0.493499755859375,0.2959442138671875,0.1692962646484375
62,smartphone,accelerometer,1.52812853599864e+18,0.1253204345703125,0.0687713623046875,0.386138916015625
63,smartphone,accelerometer,1.528128537998637e+18,0.5256500244140625,0.047149658203125,0.33148193359375
64,smartphone,accelerometer,1.528128537998637e+18,0.37078857421875,0.058380126953125,0.295196533203125
65,smartphone,accelerometer,1.528128539998634e+18,0.772705078125,0.1614227294921875,0.2113800048828125
66,smartphone,accelerometer,1.528128540998634e+18,0.8251800537109375,0.384765625,0.3466644287109375
67,smartphone,accelerometer,1.528128540998634e+18,1.087905883789062,0.6846771240234375,0.3736419677734375
68,smartphone,accelerometer,1.528128542998631e+18,0.68719482421875,0.40277099609375,0.211151123046875
69,smartphone,accelerometer,1.528128542998631e+18,0.8266448974609375,0.79766845703125,0.3136138916015625
70,smartphone,accelerometer,1.5281285449986278e+18,1.000579833984375,0.87432861328125,0.27935791015625
71,smartphone,accelerometer,1.5281285449986278e+18,0.9455413818359376,0.7367401123046875,0.269073486328125
72,smartphone,accelerometer,1.528128546998626e+18,0.899566650390625,0.9047088623046876,0.30157470703125
73,smartphone,accelerometer,1.528128546998626e+18,0.7056732177734375,0.5485992431640625,0.4079742431640625
74,smartphone,accelerometer,1.528128548998624e+18,0.881622314453125,0.6893310546875,0.311737060546875
75,smartphone,accelerometer,1.528128548998624e+18,0.619598388671875,0.7444610595703125,0.1960906982421875
76,smartphone,accelerometer,1.5281285509986222e+18,0.8694000244140625,0.586578369140625,0.2956695556640625
77,smartphone,accelerometer,1.5281285509986222e+18,0.86883544921875,0.70849609375,0.646331787109375
78,smartphone,accelerometer,1.528128552998619e+18,0.8587493896484375,0.5319366455078125,0.25592041015625
79,smartphone,accelerometer,1.528128552998619e+18,0.476348876953125,0.238128662109375,0.0155029296875
80,smartphone,accelerometer,1.5281285549986168e+18,0.4558563232421875,0.065948486328125,0.2070159912109375
81,smartphone,accelerometer,1.5281285549986168e+18,1.048248291015625,0.8077392578125,0.221649169921875
82,smartphone,accelerometer,1.528128556998615e+18,0.8501739501953125,0.982513427734375,0.243804931640625
83,smartphone,accelerometer,1.528128556998615e+18,0.8184051513671875,0.5416107177734375,0.221160888671875
84,smartphone,accelerometer,1.528128558998612e+18,1.022476196289062,0.6802215576171875,0.3748779296875
85,smartphone,accelerometer,1.528128558998612e+18,0.69512939453125,0.5860595703125,0.2010040283203125
86,smartphone,accelerometer,1.52812856099861e+18,0.6431121826171875,0.3435821533203125,-0.0670928955078125
87,smartphone,accelerometer,1.52812856099861e+18,0.4187164306640625,0.057098388671875,0.20330810546875
88,smartphone,accelerometer,1.5281285629986068e+18,1.089691162109375,0.9532318115234376,0.39154052734375
89,smartphone,accelerometer,1.5281285629986068e+18,0.9309539794921876,1.062896728515625,0.2225189208984375
90,smartphone,accelerometer,1.528128564998605e+18,0.7181243896484375,0.5744171142578125,0.0560760498046875
91,smartphone,accelerometer,1.528128564998605e+18,1.22955322265625,0.57464599609375,0.0926971435546875
92,smartphone,accelerometer,1.5281285669986028e+18,0.681304931640625,0.816986083984375,0.2322998046875
93,smartphone,accelerometer,1.5281285669986028e+18,0.803558349609375,0.365081787109375,0.2119903564453125
94,smartphone,accelerometer,1.5281285689986e+18,0.2074432373046875,0.0755462646484375,0.4289398193359375
95,smartphone,accelerometer,1.5281285689986e+18,0.5189666748046875,0.0401611328125,0.2025604248046875
96,smartphone,accelerometer,1.5281285709985981e+18,0.436126708984375,0.17999267578125,0.1918792724609375
97,smartphone,accelerometer,1.5281285709985981e+18,0.858154296875,0.3781585693359375,0.1443023681640625
98,smartphone,accelerometer,1.528128572998596e+18,0.9582366943359376,0.502777099609375,0.394439697265625
99,smartphone,accelerometer,1.528128572998596e+18,0.8311920166015625,0.95526123046875,0.3069915771484375
100,smartphone,accelerometer,1.5281285749985928e+18,1.054214477539062,0.6954498291015625,0.2097625732421875
101,smartphone,accelerometer,1.5281285749985928e+18,0.950531005859375,0.8946380615234375,0.238616943359375
102,smartphone,accelerometer,1.528128576998591e+18,0.865478515625,0.87579345703125,0.22967529296875
103,smartphone,accelerometer,1.528128576998591e+18,1.0537109375,0.8734283447265625,0.3085174560546875
104,smartphone,accelerometer,1.5281285789985882e+18,0.8837738037109375,0.4195709228515625,0.192962646484375
105,smartphone,accelerometer,1.5281285789985882e+18,0.9713134765625,0.5401611328125,0.31732177734375
106,smartphone,accelerometer,1.5281285809985859e+18,0.877960205078125,0.884124755859375,0.3203277587890625
107,smartphone,accelerometer,1.5281285809985859e+18,1.00677490234375,0.9283905029296876,0.15838623046875
108,smartphone,accelerometer,1.528128582998583e+18,0.79827880859375,0.388824462890625,0.3275299072265625
109,smartphone,accelerometer,1.528128582998583e+18,1.039581298828125,0.5542449951171875,0.31683349609375
110,smartphone,accelerometer,1.52812858499858e+18,0.9817962646484376,0.586181640625,0.3010406494140625
111,smartphone,accelerometer,1.52812858499858e+18,0.7592315673828125,0.7942047119140625,0.258209228515625
112,smartphone,accelerometer,1.528128586998579e+18,0.78057861328125,0.3999176025390625,0.2193145751953125
113,smartphone,accelerometer,1.528128586998579e+18,0.6472625732421875,0.3175506591796875,0.179534912109375
114,smartphone,accelerometer,1.5281285889985759e+18,0.6923065185546875,0.20404052734375,0.1089324951171875
115,smartphone,accelerometer,1.5281285889985759e+18,0.9644775390625,0.6223602294921875,0.208404541015625
116,smartphone,accelerometer,1.528128590998574e+18,0.9936065673828124,0.6046600341796875,0.235748291015625
117,smartphone,accelerometer,1.528128590998574e+18,0.941619873046875,0.7410430908203125,0.1502227783203125
118,smartphone,accelerometer,1.5281285929985713e+18,1.118057250976562,1.110015869140625,0.0654144287109375
119,smartphone,accelerometer,1.5281285929985713e+18,0.848480224609375,0.57611083984375,0.24273681640625
120,smartphone,accelerometer,1.528128594998569e+18,0.85479736328125,0.4653778076171875,0.295928955078125
121,smartphone,accelerometer,1.528128594998569e+18,0.7401885986328125,0.476287841796875,0.34906005859375
122,smartphone,accelerometer,1.528128596998566e+18,0.7715301513671875,0.60980224609375,0.4278106689453125
123,smartphone,accelerometer,1.528128596998566e+18,0.915283203125,0.663787841796875,0.26275634765625
124,smartphone,accelerometer,1.528128598998564e+18,0.7672119140625,0.698394775390625,0.05279541015625
125,smartphone,accelerometer,1.528128598998564e+18,0.7108001708984375,0.5625152587890625,0.1042022705078125
126,smartphone,accelerometer,1.5281286009985618e+18,0.7237701416015625,0.7025146484375,0.2996673583984375
127,smartphone,accelerometer,1.5281286009985618e+18,0.4442596435546875,0.7063446044921875,0.1768646240234375
128,smartphone,accelerometer,1.528128602998559e+18,0.903656005859375,0.698486328125,0.1783294677734375
129,smartphone,accelerometer,1.528128602998559e+18,0.78082275390625,0.630950927734375,0.2900848388671875
130,smartphone,accelerometer,1.5281286049985562e+18,0.942108154296875,0.521697998046875,0.4204864501953125
131,smartphone,accelerometer,1.5281286049985562e+18,0.56976318359375,0.6627960205078125,0.5139007568359375
132,smartphone,accelerometer,1.5281286069985551e+18,0.9811248779296876,0.6672821044921875,0.2100982666015625
133,smartphone,accelerometer,1.5281286069985551e+18,0.9759063720703124,0.6368255615234375,0.4622955322265625
134,smartphone,accelerometer,1.5281286089985518e+18,0.83050537109375,0.692535400390625,0.29833984375
135,smartphone,accelerometer,1.5281286089985518e+18,0.943572998046875,0.6315460205078125,0.431488037109375
136,smartphone,accelerometer,1.52812861099855e+18,0.984161376953125,0.7169647216796875,0.231201171875
137,smartphone,accelerometer,1.52812861099855e+18,0.9833526611328124,0.668060302734375,0.3583984375
138,smartphone,accelerometer,1.528128612998548e+18,1.194992065429688,0.55157470703125,0.1015472412109375
139,smartphone,accelerometer,1.528128612998548e+18,1.031402587890625,0.5546417236328125,0.1771240234375
140,smartphone,accelerometer,1.528128614998544e+18,0.9108428955078124,0.5154876708984375,0.2762298583984375
141,smartphone,accelerometer,1.528128614998544e+18,0.982696533203125,0.665740966796875,0.3516998291015625
142,smartphone,accelerometer,1.528128616998543e+18,0.9144134521484376,0.6009979248046875,0.294525146484375
143,smartphone,accelerometer,1.528128616998543e+18,0.8451080322265625,0.592803955078125,0.1954345703125
144,smartphone,accelerometer,1.52812861899854e+18,0.87060546875,0.707794189453125,0.111968994140625
145,smartphone,accelerometer,1.52812861899854e+18,0.7566070556640625,0.781280517578125,0.1090850830078125
146,smartphone,accelerometer,1.528128620998538e+18,0.637054443359375,0.72442626953125,0.1711883544921875
147,smartphone,accelerometer,1.528128620998538e+18,0.7602691650390625,0.7720489501953125,0.1482086181640625
148,smartphone,accelerometer,1.528128622998535e+18,0.86737060546875,0.7571258544921875,0.254180908203125
149,smartphone,accelerometer,1.528128622998535e+18,0.8255615234375,0.641693115234375,0.2358551025390625
150,smartphone,accelerometer,1.528128624998532e+18,0.8669281005859375,0.6512451171875,0.1929931640625
151,smartphone,accelerometer,1.528128625998532e+18,0.7473907470703125,0.3394622802734375,0.2012176513671875
152,smartphone,accelerometer,1.528128625998532e+18,0.8783721923828125,0.2284088134765625,0.2744598388671875
153,smartphone,accelerometer,1.52812862799853e+18,0.89990234375,0.441650390625,0.2266845703125
154,smartphone,accelerometer,1.52812862799853e+18,1.045394897460938,0.5308685302734375,0.286590576171875
155,smartphone,accelerometer,1.528128629998527e+18,0.838104248046875,0.7886962890625,0.3651123046875
156,smartphone,accelerometer,1.528128629998527e+18,0.7903594970703125,0.843414306640625,0.2803192138671875
157,smartphone,accelerometer,1.528128631998525e+18,0.669281005859375,0.8375396728515625,0.2060394287109375
158,smartphone,accelerometer,1.528128631998525e+18,0.82415771484375,0.4828338623046875,0.25128173828125
159,smartphone,accelerometer,1.528128633998522e+18,0.6418914794921875,0.3610076904296875,0.295166015625
160,smartphone,accelerometer,1.528128633998522e+18,0.8364410400390625,0.462921142578125,0.091278076171875
161,smartphone,accelerometer,1.528128635998519e+18,0.7089080810546875,0.67559814453125,0.2928314208984375
162,smartphone,accelerometer,1.528128635998519e+18,0.4776611328125,0.771575927734375,0.2644195556640625
163,smartphone,accelerometer,1.528128637998518e+18,0.77435302734375,0.963043212890625,0.136383056640625
164,smartphone,accelerometer,1.528128637998518e+18,0.7528839111328125,0.00750732421875,0.173431396484375
165,smartphone,accelerometer,1.5281286399985142e+18,0.76483154296875,0.7755889892578125,0.254425048828125
166,smartphone,accelerometer,1.5281286399985142e+18,0.9085845947265624,0.674224853515625,0.158477783203125
167,smartphone,accelerometer,1.528128641998513e+18,0.7669677734375,0.7881317138671875,0.1990814208984375
168,smartphone,accelerometer,1.528128641998513e+18,0.618133544921875,0.2496185302734375,0.2462921142578125
169,smartphone,accelerometer,1.5281286439985098e+18,0.9091949462890624,0.565673828125,0.18450927734375
170,smartphone,accelerometer,1.5281286439985098e+18,0.5669403076171875,0.8846588134765625,0.1947784423828125
171,smartphone,accelerometer,1.528128645998508e+18,0.6790008544921875,0.6869354248046875,0.1410980224609375
172,smartphone,accelerometer,1.528128645998508e+18,0.62774658203125,0.38214111328125,0.18994140625
173,smartphone,accelerometer,1.528128647998506e+18,0.6125335693359375,0.2734527587890625,0.2991790771484375
174,smartphone,accelerometer,1.528128647998506e+18,0.9219818115234376,0.54443359375,0.275146484375
175,smartphone,accelerometer,1.528128649998503e+18,1.021774291992188,0.539398193359375,0.27801513671875
176,smartphone,accelerometer,1.528128649998503e+18,0.8481903076171875,0.567596435546875,0.1773681640625
177,smartphone,accelerometer,1.528128651998501e+18,1.00457763671875,0.7046356201171875,0.1648712158203125
178,smartphone,accelerometer,1.528128651998501e+18,0.2997589111328125,0.013092041015625,0.4631500244140625
179,smartphone,accelerometer,1.528128653998498e+18,1.063934326171875,0.3036956787109375,0.329376220703125
180,smartphone,accelerometer,1.528128653998498e+18,0.8894500732421875,0.191131591796875,0.266448974609375
181,smartphone,accelerometer,1.528128655998496e+18,1.003067016601562,0.3714752197265625,0.3681793212890625
182,smartphone,accelerometer,1.528128655998496e+18,0.850189208984375,0.2850341796875,0.4113311767578125
183,smartphone,accelerometer,1.528128657998494e+18,0.93572998046875,0.3449249267578125,0.2780609130859375
184,smartphone,accelerometer,1.528128657998494e+18,-0.0781402587890625,0.055877685546875,0.278900146484375
185,smartphone,accelerometer,1.5281286599984911e+18,0.7552947998046875,0.5239105224609375,0.21942138671875
186,smartphone,accelerometer,1.5281286599984911e+18,0.7175445556640625,0.6794281005859375,0.301849365234375
187,smartphone,accelerometer,1.528128661998488e+18,1.033828735351562,0.7109832763671875,0.30615234375
188,smartphone,accelerometer,1.528128661998488e+18,1.134994506835938,0.9287261962890624,-0.1272735595703125
189,smartphone,accelerometer,1.528128663998487e+18,0.8376007080078125,0.609588623046875,0.2021026611328125
190,smartphone,accelerometer,1.528128663998487e+18,0.4119415283203125,0.063720703125,0.1224517822265625
191,smartphone,accelerometer,1.528128665998484e+18,0.7890625,0.4309234619140625,0.255584716796875
192,smartphone,accelerometer,1.528128665998484e+18,0.9983673095703124,0.7946624755859375,0.2045135498046875
193,smartphone,accelerometer,1.5281286679984812e+18,1.336944580078125,0.894683837890625,0.149200439453125
194,smartphone,accelerometer,1.5281286679984812e+18,0.5260467529296875,0.669525146484375,0.3070068359375
195,smartphone,accelerometer,1.5281286699984788e+18,0.8711700439453125,0.6129913330078125,0.290679931640625
196,smartphone,accelerometer,1.5281286699984788e+18,0.767791748046875,0.6051025390625,0.251953125
197,smartphone,accelerometer,1.528128671998476e+18,0.8117523193359375,0.74627685546875,0.1717681884765625
198,smartphone,accelerometer,1.528128671998476e+18,0.4410400390625,0.2354583740234375,0.28033447265625
199,smartphone,accelerometer,1.528128673998475e+18,0.7919921875,0.119476318359375,0.15576171875
200,smartphone,accelerometer,1.528128673998475e+18,0.7721405029296875,0.5751190185546875,0.239166259765625
201,smartphone,accelerometer,1.528128675998472e+18,0.959716796875,0.754364013671875,0.17822265625
202,smartphone,accelerometer,1.528128675998472e+18,1.003814697265625,0.9454193115234376,0.24615478515625
203,smartphone,accelerometer,1.52812867799847e+18,0.839080810546875,0.6220703125,0.206207275390625
204,smartphone,accelerometer,1.52812867799847e+18,0.8527679443359375,0.7598876953125,0.1908111572265625
205,smartphone,accelerometer,1.528128679998467e+18,0.691009521484375,0.79144287109375,0.209503173828125
206,smartphone,accelerometer,1.528128679998467e+18,0.864501953125,0.7303466796875,0.22662353515625
207,smartphone,accelerometer,1.528128681998465e+18,0.9339752197265624,0.616973876953125,0.3778228759765625
208,smartphone,accelerometer,1.528128681998465e+18,0.78411865234375,0.56964111328125,0.14581298828125
209,smartphone,accelerometer,1.528128683998462e+18,0.88214111328125,0.5092926025390625,0.1791839599609375
210,smartphone,accelerometer,1.528128683998462e+18,0.7005767822265625,0.49786376953125,-0.176513671875
211,smartphone,accelerometer,1.5281286859984591e+18,0.321319580078125,0.1952667236328125,0.2770233154296875
212,smartphone,accelerometer,1.5281286859984591e+18,0.049591064453125,-0.0078887939453125,0.1164703369140625
213,smartphone,accelerometer,1.5281286879984579e+18,1.4075927734375,1.0931396484375,0.5576171875
214,smartphone,accelerometer,1.5281286879984579e+18,0.6162109375,0.479766845703125,0.392547607421875
215,smartphone,accelerometer,1.528128689998455e+18,1.47479248046875,1.14434814453125,0.417633056640625
216,smartphone,accelerometer,1.528128689998455e+18,0.836517333984375,0.5850982666015625,-0.06988525390625
217,smartphone,accelerometer,1.528128691998452e+18,0.748138427734375,0.5883331298828125,0.10833740234375
218,smartphone,accelerometer,1.528128692998452e+18,0.9716796875,0.790771484375,0.2368927001953125
219,smartphone,accelerometer,1.528128692998452e+18,0.976531982421875,0.76422119140625,0.1831512451171875
220,smartphone,accelerometer,1.52812869499845e+18,1.010086059570312,0.6731414794921875,0.188201904296875
221,smartphone,accelerometer,1.52812869499845e+18,0.9738006591796876,0.7649078369140625,0.398529052734375
222,smartphone,accelerometer,1.528128696998446e+18,0.74017333984375,0.48455810546875,0.216522216796875
223,smartphone,accelerometer,1.528128696998446e+18,0.5392608642578125,0.5050811767578125,0.3723297119140625
224,smartphone,accelerometer,1.528128698998445e+18,0.673370361328125,0.4784088134765625,0.1717529296875
225,smartphone,accelerometer,1.528128698998445e+18,0.5107879638671875,0.2267303466796875,0.3531341552734375
226,smartphone,accelerometer,1.528128700998441e+18,0.3871612548828125,0.2694854736328125,0.2341156005859375
227,smartphone,accelerometer,1.528128700998441e+18,0.4928131103515625,0.1321563720703125,0.2063140869140625
228,smartphone,accelerometer,1.52812870299844e+18,0.9125823974609376,0.63885498046875,0.430511474609375
229,smartphone,accelerometer,1.52812870299844e+18,0.78033447265625,0.4507904052734375,0.1972808837890625
230,smartphone,accelerometer,1.5281287049984369e+18,0.951080322265625,1.028396606445312,0.2119140625
231,smartphone,accelerometer,1.5281287049984369e+18,0.70538330078125,0.9054412841796876,0.2706146240234375
232,smartphone,accelerometer,1.528128706998434e+18,0.987518310546875,0.72564697265625,0.087982177734375
233,smartphone,accelerometer,1.528128706998434e+18,0.5697479248046875,0.8148651123046875,0.195404052734375
234,smartphone,accelerometer,1.528128708998432e+18,0.5365753173828125,0.79754638671875,0.2162628173828125
235,smartphone,accelerometer,1.528128708998432e+18,0.9178009033203124,0.617340087890625,0.445068359375
236,smartphone,accelerometer,1.52812871099843e+18,0.8878936767578125,0.5090484619140625,0.192718505859375
237,smartphone,accelerometer,1.52812871099843e+18,0.7109527587890625,0.4694366455078125,0.0954132080078125
238,smartphone,accelerometer,1.528128712998428e+18,0.3411407470703125,0.1735992431640625,0.1544189453125
239,smartphone,accelerometer,1.528128712998428e+18,0.7988739013671875,0.159149169921875,0.2271881103515625
240,smartphone,accelerometer,1.528128714998425e+18,0.943389892578125,0.7164306640625,0.11883544921875
241,smartphone,accelerometer,1.528128714998425e+18,0.9470062255859376,0.9281463623046876,0.2682342529296875
242,smartphone,accelerometer,1.528128714998425e+18,0.9257659912109376,0.8131866455078125,0.178985595703125
243,smartphone,accelerometer,1.528128716998423e+18,0.7631378173828125,0.666107177734375,0.195770263671875
244,smartphone,accelerometer,1.528128716998423e+18,0.778656005859375,0.6250152587890625,0.2532806396484375
245,smartphone,accelerometer,1.5281287189984212e+18,0.239776611328125,0.22576904296875,0.2252349853515625
246,smartphone,accelerometer,1.5281287189984212e+18,0.5477294921875,0.209259033203125,0.1014556884765625
247,smartphone,accelerometer,1.528128720998418e+18,0.9933319091796876,0.913330078125,0.199920654296875
248,smartphone,accelerometer,1.528128720998418e+18,1.006271362304688,0.99176025390625,0.2088470458984375
249,smartphone,accelerometer,1.528128722998415e+18,0.81719970703125,0.7411956787109375,0.04425048828125
250,smartphone,accelerometer,1.528128722998415e+18,0.9235687255859376,0.74334716796875,0.100341796875
251,smartphone,accelerometer,1.528128724998413e+18,0.979217529296875,0.98077392578125,0.32318115234375
252,smartphone,accelerometer,1.528128724998413e+18,0.8966827392578125,1.4203338623046882,0.46588134765625
253,smartphone,accelerometer,1.52812872699841e+18,0.841766357421875,0.8466644287109375,0.1822967529296875
254,smartphone,accelerometer,1.52812872699841e+18,0.2702484130859375,0.1723175048828125,0.2100830078125
255,smartphone,accelerometer,1.5281287289984082e+18,0.8150634765625,0.3585968017578125,0.2012786865234375
256,smartphone,accelerometer,1.5281287289984082e+18,0.392333984375,0.8479461669921875,0.13580322265625
257,smartphone,accelerometer,1.5281287309984049e+18,1.010116577148438,0.7905426025390625,0.445159912109375
258,smartphone,accelerometer,1.528128731999405e+18,0.67144775390625,0.300201416015625,0.2477874755859375
259,smartphone,accelerometer,1.528128731999405e+18,0.40386962890625,0.7027587890625,0.161712646484375
260,smartphone,accelerometer,1.528128733999402e+18,0.931488037109375,0.730804443359375,0.3164520263671875
261,smartphone,accelerometer,1.528128733999402e+18,1.014816284179688,0.65277099609375,0.1674957275390625
262,smartphone,accelerometer,1.5281287359994e+18,0.861663818359375,1.063385009765625,0.3787994384765625
263,smartphone,accelerometer,1.5281287359994e+18,1.025070190429688,0.6864471435546875,0.0657196044921875
264,smartphone,accelerometer,1.528128737999398e+18,0.1737823486328125,0.102874755859375,0.1386260986328125
265,smartphone,accelerometer,1.528128737999398e+18,1.022247314453125,0.8584136962890625,0.4433746337890625
266,smartphone,accelerometer,1.5281287399993948e+18,0.8230743408203125,0.4044952392578125,0.216796875
267,smartphone,accelerometer,1.5281287399993948e+18,0.8417205810546875,0.731903076171875,0.1240692138671875
268,smartphone,accelerometer,1.528128741999392e+18,0.41796875,0.869537353515625,0.17437744140625
269,smartphone,accelerometer,1.528128741999392e+18,1.161544799804688,0.9068145751953124,0.195465087890625
270,smartphone,accelerometer,1.528128743999818e+18,0.5964813232421875,0.6159515380859375,0.183441162109375
271,smartphone,accelerometer,1.528128743999818e+18,0.6024169921875,0.6014556884765625,0.420684814453125
272,smartphone,accelerometer,1.52812874599983e+18,0.792755126953125,0.6685638427734375,0.1920623779296875
273,smartphone,accelerometer,1.528128746999841e+18,0.7452545166015625,0.6020660400390625,0.075408935546875
274,smartphone,accelerometer,1.528128747999852e+18,0.6552581787109375,0.4919586181640625,0.088134765625
275,smartphone,accelerometer,1.528128748999861e+18,0.2938690185546875,0.5159454345703125,0.2276458740234375
276,smartphone,accelerometer,1.528128749999874e+18,0.6763916015625,0.39739990234375,0.0612335205078125
277,smartphone,accelerometer,1.5281287509998838e+18,0.65704345703125,0.74273681640625,0.150421142578125
278,smartphone,accelerometer,1.5281287519998848e+18,0.2957763671875,0.518646240234375,0.2617034912109375
279,smartphone,accelerometer,1.528128752999886e+18,1.016555786132812,0.8431396484375,0.2035064697265625
280,smartphone,accelerometer,1.528128753999892e+18,0.7677459716796875,1.181488037109375,0.228485107421875
